uidx,obs_id,exchange_idx,student_text,teacher_text,follow_up_unfiltered_zscore,follow_up_unfiltered_majority,follow_up_filtered_zscore,follow_up_filtered_majority
4206_21,4206,4206_21,Three and seventy-one hundredths.,Very good.  We haven’t even learned that yet.  Three and seventy-one hundredths.  How did you know it was seventy-one hundredths?,1.9702565375398826,2.0,1.8479992596436887,1.0
4206_210,4206,4206_210,All right.  It’s 0.,Wait a minute.  Dragons mean serious business.,-0.43733336927947924,0.0,-0.6243640832675886,
4206_221,4206,4206_221,Your new number is 8.,24 and then 8?,0.7089275217589792,2.0,1.1021855618541003,1.0
4206_23,4206,4206_23,Because it’s to the right.,"It’s two digits to the right.  Correct.  If this were money, how many pennies are in one dollar?",0.9405657204025076,1.0,-0.023778129756164,0.0
4206_238,4206,4206_238,How many breaths in one hour?  About.,About means to do what?,0.5216463210518361,1.0,-0.7572996427107012,0.0
4206_258,4206,4206_258,"Ms. R’s bar was three eighths chocolate, two eighths marshmallow, two eighths banana and one eighth cherry.  While she was at school her dog at two eighths of her candy bar.  How much of her candy bar was left?",Sorry.  That was a typo.  Student K?,-0.8543022456929122,0.0,,
4206_260,4206,4206_260,"Ms. R’s bar was two eighths chocolate, two eighths marshmallow, two eighths banana and one eight cherry.  While she was at school, her dog ate two eighths of her candy bar.  How much of her candy bar was left.","Key words, Student C?",-0.9172205385074967,0.0,,
4206_263,4206,4206_263,What taste was it?  Chocolate?  Dogs can’t have chocolate.,It doesn’t matter.  This is a fictional story.,-0.9306584662122871,0.0,,
4206_265,4206,4206_265,Can we use the restroom?,Not right now.  Let’s talk about this.  I have to get six eighths at the end.  Okay.  So you had eight eighths minus two eighths is equal to—,-0.9159920315779845,0.0,,
4206_271,4206,4206_271,Have you decided who is going to get candy yet?,"I have not decided yet.  You have to show me good behavior. Look at your basket.  Multiplication study guide. Student B, add a point.  You’re going to continue today.  I want to see it.  What needs to be the first thing that I see?  The page with the sticky note, your model with the sticky note.  Multiplication review.  Okay.  You can put your basket back.  Put your EATS page first with a sticky note on it.  You can put it up.  Ladies, you’re about to lose another point.  I need you to focus.  Where does the basket need to go?",-0.9617130180524415,0.0,,
4206_281,4206,4206_281,"Like, two greens and – I want to make 8, right?",Mm-hmm.,-0.9559800368468693,0.0,,
4206_33,4206,4206_33,5 times X equals 15.,Student J?,-0.9487679920994202,0.0,,
4206_35,4206,4206_35,5 times X equals 15.,"Okay.  Key information, Student K?",-0.08219604286981382,0.0,1.086574968094849,
4206_41,4206,4206_41,Because I know 5 times 3 equals 15.,"We know 5 times 3 equals 15.  Good job with some algebra today. X is our variable.  Did I accidentally say it? Let’s go ahead and get into our math groups today.  I haven’t called them yet.  Student C, take a point for arguing.  Student K, Student K, Student J, Student G, Student F.  Student K, Student C, Student E.  Student K, Student F, at the exit board.  Student R at the exit board.  It’s not ours.  Not yet.  Honey, one of you needs to come get the basket.  You all need to discuss the activity.  Go ahead to your activating strategy, please.  Today we’re working in the classroom.  Is that a toy for the donation?  Go put it in the donation bucket.  Thank you very much, Student F.  Give Student F a hand.  She brought a toy to give to those in need.  Thank you, Student F. Student R,  you’re up here, honey.  We’ve got to do the activating.  You’re up here, Student K.  Quickly dear, activating strategy.  Student R, put that down. This is going to be a review.  Not today.  Mm-hmm. You all share, okay?  Here we go.  Honey, it’s starting.  Quickly.  Double click it.  Let Student R have his.  Quickly work it out.  You can go through it on your own.  It’s just the practice.  You’re not going to spend very long on it.  Okay.  Just go through them, and you can say what’s 3 times 4?",-0.16525802535164677,0.0,0.837707816583391,
4206_55,4206,4206_55,Seven eighths plus one eighth.,"You’re yelling in my ear.  Yes, write that down.  What about one eighth plus one eighths—",0.0037744916757187497,1.0,-0.687032607887019,0.0
4206_57,4206,4206_57,Seven eighths plus seven eighths plus six eighths.,Think about that.  What would that be?,0.8302648521804574,1.0,-0.1563006359369211,0.0
4206_7,4206,4206_7,"Three fourths, one half, those thingies—",What do those thingies mean?,1.5816400624190268,2.0,1.229132751795241,1.0
4206_75,4206,4206_75,You have to use all of them?,"No, but you have to use more than two.  I cannot say I want all chocolate.  You have to use more than two.  You have your key over there.  Division group.  More than two.",-0.46479091419794094,0.0,-0.6243640832675886,
4206_77,4206,4206_77,We finished our study guide and it said to go to flash cards.,"You didn’t finish the study guide.  Let me see it.  I know you’re still working on it.  We’re going to go back to – I don’t know what I’m doing.  The division unit, okay?  Let’s do a quick review.  What are my steps to long division?",-0.0967102650718279,1.0,-1.0385425599139713,0.0
4206_81,4206,4206_81,You have to just look at the first number.,"Before I do anything else, what do I need to do?",-0.3822924762130075,0.0,-0.5500582719713454,
4206_85,4206,4206_85,"Your D is the point of origin, zero.",And that goes through my what?,0.375800740463724,1.0,-0.8496295503863074,0.0
4228_137,4228,4228_137,The Y just represents the middle. The Y is just kind of there.,"It’s just another point on the line.  What if I said off of line A, X, I want a ray.  Can someone give me a ray that comes from A, X?  If I were to separate it, what would a ray be?  Student G?",0.13777415960480557,1.0,-0.538229482838241,0.0
4230_398,4230,4230_398,"Because we already have 40, but there’s still, like, 3 tens, so that equals 10.","That’s right.  That’s right.  Yes, Student S.",-0.8129888438995003,0.0,,
4231_392,4231,4231_392,There’s only one pair of parallel sides.,Have you been stumped yet?,-0.8652288159180334,0.0,,
4231_513,4231,4231_513,What shape – because I lost mine.,I’m hoping their going to show up.,-0.971310448960876,0.0,,
4232_650,4232,4232_650,Question 5 is almost ready.,"Student A, calm down, please.",-0.8740193570037086,0.0,,
4232_857,4232,4232_857,"No, no.  I had a different answer.","Well, that’s not right either.  How do you find perimeter?",1.1838707761744502,2.0,0.47914637629794515,1.0
4238_258,4238,4238_258,"Five and three fifths – no, three fifths is right above five and a half because five and a half – half of 5 is just two and a half.","Very good, Student J.  So Student J noticed that half of 5 is two and a half, but 3 is a little bit larger than two and a half, right?  So five and a half is a little bit smaller.  So let’s keep going.  I’m not going to make you change it to work yet.  I want you to try on your own multiplying the two and one third by the one and a half.  One and a half times the width.  What did you write down?  You’re sitting too far away to see.  You didn’t write the first part down.  Write it above this.  You’re making this one one and a half times wider.  So now you’re doing one and a half. Times the width, Student D.  No.  Times the width. The smaller number of the two original numbers.  Two and something.  Do your multiplication.  I don’t know why you’re staring at the screen.  Student D?  Go up there and look.  Student L.  One and one fourth. That’s what you’re multiplying your width by. Student J?",0.6158225888624567,1.0,-0.564213354248459,0.0
4239_11,4239,4239_11,He ate one-fifth of the remaining cookies.,What does remaining mean?,1.3168683722729184,2.0,0.5315258183399205,1.0
4239_141,4239,4239_141,"He thinks it goes from one-half and it keeps on going until it gets to smaller pieces, smaller.  We’re going to try to do it and see if it works out.",So what do you need from me?,0.06867365546321842,0.0,1.8179892039730907,
4239_191,4239,4239_191,I think we should a picture to them and then the people that ate.,Go past 50.,-0.8273829228510653,0.0,,
4239_259,4239,4239_259,"“One afternoon Mr. and Mrs. Baxter and their three children were busy working outside in their garden.  Mrs. Baxter was feeling hungry, so she went into the kitchen where there was a plate full of cookies.  She ate one-sixth of the cookies and then went back to work. Mr. Baxter was feeling hungry, so he went inside and he ate one-fifth of the remaining cookies, then went back to work.  Next, Anna was feeling hungry.  So she went inside and ate one- fourth of the cookies that were left on the plate and then went back to work.  Then Tyler was feeling hungry.",Okay.  So you’ve got to show me.  Show me some work.  Show me some work.,0.44168298605162476,,0.1602643386673845,
4240_260,4240,4240_260,An acute angle is less than a right angle and it’s less than 90 degrees.,"An acute angle is less than a right angle, less than 90 degrees.  Student K?",0.5550891104119172,,0.5109567286049206,
4240_262,4240,4240_262,An obtuse angle is more than 90 degrees.,"Why don’t we put our pencils down and just do some brainstorming, and then we’ll go back through it?  I think we’re slowing up from writing and thinking at the same time.  What else can we add, Student K?",-0.9238673528789194,0.0,,
4241_201,4241,4241_201,"One, two, three, four, five, six.","She has six sides.  Thumbs up if you agree with Student L. Thumbs down if you don’t.  So we know how to count sides, right?  Leave it there.  Thanks.  I was coming.  So boys and girls, look.  I notice people were having a little bit of trouble counting.  This is side one, right?",0.7214150891792511,1.0,-0.31074083119377804,0.0
4242_214,4242,4242_214,Some have few parallel lines.,"Have few.  Do you mean some have one pair of parallel lines? Okay.  Some have one pair of parallel lines.  Were there any shapes, any quadrilaterals that had two pairs of parallel lines?",0.9405657204025076,1.0,-0.023778129756164,0.0
4243_114,4243,4243_114,Because it’s not closed.,What do you mean it’s not closed?,1.7674206220881403,2.0,1.4262072224915767,1.0
4243_116,4243,4243_116,The sides are not connected.,Can you point to me where it’s not connected?,0.724256434869416,1.0,-0.28917564462997725,0.0
4243_124,4243,4243_124,It’s not a polygon because there are two shapes on top of each other.,Good.  It’s two closed shapes on top of each other.  Do people agree with what Student T said?,1.0002494900349006,1.0,0.10273215231277714,0.0
4243_128,4243,4243_128,"It’s just like the other ones, two shapes smashed together.","So you made a connection to the shape up here?  It’s two shapes together.  Excellent job.  Any other observations or connections?  Excellent.  So I want us to direct our attention to our goals for today, because we have actually already done one of them.  The first thing we’re doing today is defining polygons as a closed figure with line segments as sides and vertices. Think about those words.  The second thing we’re going to be doing today is classifying polygons by attribute.  What’s an attribute?  We kind of already talked about this in reading today.  What is an attribute, Student L?",0.7505712863968105,2.0,1.0703337607421546,1.0
4243_132,4243,4243_132,It’s something about it.,"It’s something about it.  It’s a detail, right?  Remember in reading this morning, what word did we use to describe that?",0.7048079304228579,1.0,-0.1787857997302157,0.0
4243_136,4243,4243_136,Something that tells about you.,"Also known as a summary or a maybe characteristic, or detail, okay?  And vocabulary we’re going to hear today, repeat after me.  Polygon.",-0.5074394430227923,0.0,-0.6243640832675886,
4243_158,4243,4243_158,A shape with many sides.,"So when I said I see shapes, you took it a step further.  That shows your thinking is going higher, and you were able to say, “Ms. K, it’s not just shapes.  It’s polygons.  Excellent job.  Your job right now is to work with a partner, and you’ll have about five minutes to work with a partner, and then we’ll go over them to decide if the shape in front of you is a polygon or not a polygon.  If it is a polygon, you are putting the letter P.  If it is not a polygon, you’re putting NP for not a polygon.  So hold on one second.  So 1, 2, 3, eyes on me.",-0.07830693525159726,0.0,1.05409255338946,
4243_160,4243,4243_160,"1, 2, eyes on you.","I don’t want you to just run through them and write P, NP.  I want you to discuss why you have decided on P, NP, because some of you might disagree with some of them. Think about what we said on the first items on the board.  Why were they polygons or why were they not polygons?  Was it the curved sides?  Was it the open figures, the open shapes?  You can work with a table mate, a partner, or someone else at your table, and you have about five minutes, okay?  I’m going to come around and work with you.  So let me see, boys.  Are you okay?  Why don’t we work with Student P?  I’m going to have Student L work with you so we can discuss what’s going on.  I think this is a great choice.  Awesome job.  All right.  What do you notice about this shape?",-0.8733771938279241,0.0,,
4243_162,4243,4243_162,That it’s a triangle.,We know what a triangle is.  It has three sides.  Is it straight sides?,0.3834631017384194,1.0,-0.8332287794744709,0.0
4243_176,4243,4243_176,Me.  She said check it off.,Did you use the purple marker?,-0.8974905427943312,0.0,,
4243_190,4243,4243_190,On the top it’s round.,Does it have a curved one?,0.6067833889112321,1.0,-0.2856384562344037,0.0
4243_20,4243,4243_20,Because 12 times 3 is 26.  12 inches is 1 foot.,"Okay.  One more person.  Student C, why is 3 feet equal to 36 inches?",0.35847815075957407,,0.20815312456047386,
4243_208,4243,4243_208,Because of the straight sides.,And?,1.140566817660445,2.0,0.42840578170043325,1.0
4243_22,4243,4243_22,Because 12 inches equals 1 foot.,"Excellent.  So we really started talking about measurement.  In addition to that – this table – Student L, I’m going to have you move over there, please.  Okay.  I need you to be the best learner you can be.  You have a choice.  You can either go now – thank you.  You have a choice.  You can calm down now or you can calm down when I bring you to the office.  Thank you to everyone who is listening and focused on their learning.  Today we’re going to continue talking about the next thing that we started which is polygons.  Okay.  So I need everyone to put their attention up on the board.  Student N, can you turn off the light, please?  I need us to see – I fixed it.  Let’s look at the three that are on the board right now, and I will shut the shade.  Okay.  What do we notice about those three shapes?  Turn and talk to your partners.  Okay.  1, 2, 3, eyes on me.",-0.9487709943433414,0.0,,
4243_220,4243,4243_220,What did we get for number 12?,Yeah.,-0.1759334466132633,0.0,0.837707816583391,
4243_225,4243,4243_225,It’s a polygon because it is not open.,Why else?,1.3560191899691272,2.0,0.712053763735503,1.0
4243_227,4243,4243_227,It has lines that connect.,"Good job, and what else?  Are any of those lines curved?",0.5287216685665884,1.0,-0.596867817435943,0.0
4243_235,4243,4243_235,It’s whether it’s open or not.,"Right.  Good job.  The big thing is curved lines and whether or not it’s open.  Excellent job.  1, 2, 3, eyes on me.",-0.9061561565932809,0.0,,
4243_237,4243,4243_237,"1, 2, eyes on you.","I must say I was very impressed with the conversations I heard. I know I didn’t get to every table.  I got to a few of you and the conversations I heard were great. Let’s just go through quickly and find out if our shapes are polygons or not polygons.  Okay.  Shape number one, was that a polygon?",-0.8776079164344018,0.0,,
4243_24,4243,4243_24,"1, 2, eyes on you.","What do we notice about those shapes, Student M?",-0.9623757022547874,0.0,,
4243_247,4243,4243_247,It’s an NP because there’s an open spot.,"Good job.  I loved how Student T put that in full sentences. Number three, Student A.",1.1737855621329782,2.0,0.5666363614852545,1.0
4243_257,4243,4243_257,Number five is tricky because they’re both put together.,"So when they’re both put together, Student T, is it a polygon or not a polygon?",0.41500131048654226,1.0,-0.7218506346970753,0.0
4243_261,4243,4243_261,The sides aren’t connected.,Excellent job.  Let’s do the rest quickly.  You can just say P or NP.  Six.,-0.5050174887270541,0.0,-0.6243640832675886,
4243_282,4243,4243_282,I can’t do that.,"Of course you can.  We are going to work on – can you get me a magnet, please?  I thought they were up here.  Can you get me a magnet from that board?  We are going to look at polygons, not polygons.  I’m going to call on people.  Thank you.  It’s stuck.  We’re going to look at polygons, not polygons.  Thank you so much, Student N.  Oh my goodness.  Thank you.  You are going to pick any shape from page 16 and draw it up here with a marker.",-0.8332403661823689,0.0,,
4243_284,4243,4243_284,I can’t do that.,"Of course you can.  You can try your best.  From page 16. Whoa.  You are a fantastic artist.  Let me see who is sitting up straight, looking great?  Student R, can you draw number one please?  Number one, is it a polygon or not a polygon?",0.3891845858288589,,0.23519693551297716,
4243_294,4243,4243_294,"1, 2, eyes on you.","So once you guys are done, sit down.  Good job.",-0.9166823164308822,0.0,,
4243_296,4243,4243_296,Is a circle a polygon?,You tell me.,1.4297640569306214,2.0,0.9566218296219627,1.0
4243_3,4243,4243_3,"1, 2, eyes on you.","Excellent.  Who can raise their hand and tell me what you shared with your partner or what your partner shared with you?  What have we been doing in math, Student M?  I know we’re showing props to each other.",-0.9614408829013815,0.0,,
4243_302,4243,4243_302,"1, 2, eyes on you.","Student T, do it and sit down.  So now we’ve done a great job explaining what polygons have and what polygons don’t have.  We’ve done a great job explaining what is a polygon and what’s not a polygon.  Now we’re going to make another chart.  We’re going to do it up here. You’re going to tell me what a polygon must have, and what a polygon cannot have.  Before your hands are up, think about these for a second.  Before your hands are up.  I didn’t give you a time.  If I see another hand go up, it’s showing me that you’re not listening and that you’re not following directions. So think about what a polygon must have and what a polygon cannot have.  Once you have something, put a thumbs up, please.  So now that I see that most of us have a thumbs up, turn and talk to your partners about what a polygon must have and what a polygon cannot have.  You’ve earned a second sticker.  Keep up the good work.  I like the way that you’re sitting there.  Mm-hmm.  And eyes on me, please.  I didn’t say it.",-1.0058084331534145,0.0,,
4243_304,4243,4243_304,Can we do this again so I might earn more stuff?,"Absolutely.  Okay.  Student G, I see your hand up and you are sitting, being the best 4th grader you can be. You’re being the best Student G you can be.",-0.9478536937725757,0.0,,
4243_310,4243,4243_310,Can I do a must not?,"Not yet, must have.",-0.9510592499191713,0.0,,
4243_318,4243,4243_318,It has to be closed.,It has to be closed.,-0.8980077786833901,0.0,,
4243_320,4243,4243_320,"An ice cream cone has a pointy part, but it’s 3D",We’ll talk about that later.,-0.8508347369664683,0.0,,
4243_326,4243,4243_326,"1, 2, eyes on you.",You guys are doing a good job.  We have about five more minutes of this.  A polygon cannot have what?  Student L?,-0.9045214925516364,0.0,,
4243_328,4243,4243_328,A polygon cannot have curved lines.,"Good, no curved lines.  I’m going to put it here because this is like its equal.  A polygon must have straight sides.  It cannot have curved sides.  So stick with your hand up.  Guys, can we close our books right now?  Because they’re becoming a distraction.  If a polygon has lines that connect, a polygon would not have – Student T?",0.6063270099052135,1.0,-0.3937448611620455,0.0
4243_330,4243,4243_330,Lines that do not connect.,That create what kind of a shape?  There’s a gap in them. Student J?,-0.10584655791872066,1.0,-1.071208468340923,0.0
4243_34,4243,4243_34,I don’t want to.,That doesn’t matter.  Let’s go.,-0.9079890012780805,0.0,,
4243_343,4243,4243_343,They cannot have round parts.,So like curved sides?,0.7139400489123303,1.0,-0.21889540458690848,0.0
4243_345,4243,4243_345,It can’t be round.,Which would also classify under what?  What sides?,-0.492281940627794,0.0,-0.642356100012525,
4243_349,4243,4243_349,Can I go to the bathroom?,"Go ahead.  So if a polygon must be closed, it cannot be open. It could not be open.  A polygon cannot have—",-0.9170712770834814,0.0,,
4243_353,4243,4243_353,"1, 2, eyes on you.",Let’s pay attention to Student P.,-0.930269505559688,0.0,,
4243_355,4243,4243_355,A polygon can’t have two or less lines.,"Two or less lines, sides, angles.  Good job.  All right. 1, 2, 3, eyes on me.",-0.8941669381874074,0.0,,
4243_357,4243,4243_357,"1, 2, eyes on you.","Let’s go back to our goals for today.  Number one, we defined polygons today, right?",-0.8477837065579493,0.0,,
4243_361,4243,4243_361,A shape with lines that connect.,What else?,-0.3943995188923269,0.0,-0.6726915834767423,
4243_363,4243,4243_363,And a polygon has many angles.,"Many angles, many sides.  Good.  Second person, put it in your own words.  Student A.",1.1052653749176848,2.0,1.7204443565772731,1.0
4243_365,4243,4243_365,A polygon has a closed shape.,"Mm-hmm, a polygon is a closed shape.",-0.8707022396696352,0.0,,
4243_367,4243,4243_367,And lines that connect that do not have curves.,Good.  What do we call those lines with straight sides?  Line segments.  Excellent.  What do we call the place where they connect?,0.487325353968228,1.0,-0.605592818417153,0.0
4243_377,4243,4243_377,"1, 2, eyes on you.",Who can raise their hand and tell me what they said or what their partner said?  I need one more volunteer. Student G?,-0.8447051584841047,0.0,,
4243_38,4243,4243_38,Give me a last one.,"Let’s go.  No but.  I gave you warnings.  You made a choice. Now this is the consequence.  Your action is that you were not listening and you were being disrespectful to your classmates.  Let’s go.  Up.  I gave you the final chance.  Let’s go.  I’m sorry, boys and girls. Thank you to everyone else who was listening.  Let’s direct our props to Student G, please.  Student G, why are the tops polygons and the bottoms are not?",-0.9753062976054867,0.0,,
4243_44,4243,4243_44,The top shapes are polygons except for the one in the middle because it has a curve and it’s not straight.,Are you talking about these ones or these ones?  Group A or group B?,1.6437075108709813,2.0,1.2121880433710617,1.0
4243_48,4243,4243_48,"Yeah, except for the one in the middle.","How many people agree with what Student L is saying?  How many people think these are polygons?  Hands down.  How many people think these are not polygons?  Honey, right on the paper it says these are not polygons. Who can tell me why these are not polygons?  Let’s start with the first one.  Why isn’t this shape a polygon, right there?  Why is that not a polygon, Student A?",1.1112680848789522,1.0,0.17521146805203258,0.0
4243_50,4243,4243_50,Because all the lines are not connected.,So the lines are not connected.  What do you mean?,1.54855103850103,2.0,1.1183696816055277,1.0
4243_58,4243,4243_58,It’s not a polygon because it is a closed shape but it does have an extra line.,Good.  What about this shape?  Is this a polygon?,0.5704636075272741,2.0,0.8860305004428521,1.0
4243_62,4243,4243_62,It doesn’t have straight lines.,"What else?  It does have a straight line, so don’t polygons have straight lines?",0.36310887834189054,1.0,-0.8472079504872467,0.0
4243_80,4243,4243_80,Because they’re not connected.,What’s not connected?,1.6461207241825928,2.0,1.2625272808556949,1.0
4243_84,4243,4243_84,It’s like two shapes on top of each other. It’s not one shape.,It’s not one whole shape.  Student M?,-0.9414649071910549,0.0,,
4243_86,4243,4243_86,It’s not a closed shape.,Is it open anywhere?,0.4407886726548282,,0.43496024457115046,
4243_96,4243,4243_96,One that has many sides.,So why isn’t this a polygon?  Because it’s what?,-0.11191627965992856,0.0,0.9343531843023134,
4258_132,4258,4258_132,Two.  Did you see mine?,Places or digits.,0.04982741897240008,1.0,-0.6325364551615871,0.0
4258_15,4258,4258_15,Or from greatest to least.,Student J.,-0.9077541273162133,0.0,,
4258_153,4258,4258_153,"Is 5, 10, 15, 20, 25, 30, 35.  So—","Student L, after you have your product, put your bars in between.",-0.552267876108731,0.0,-0.9203230604082056,
4258_159,4258,4258_159,"I didn’t see you dancing though, so there’s a problem.","That’s what, Student J, his favorite part.  Good, I see Student R, has his-, are those supposed to be the bars?  Putting the numbers in prison.  Putting them behind bars.  How many decimal places are you supposed to move it?",-0.42386647305712805,0.0,-0.6243640832675886,
4258_212,4258,4258_212,"Oh, Student G is still in her process.","That’s how Student G and Student J deal with the process.  And you shouldn’t also do this.  Explain to Student G, this part.",0.2639658246476033,,0.008157933037917786,
4258_222,4258,4258_222,It’s kind of hard to read his handwriting.,Good.,-0.8480558417090095,0.0,,
4258_304,4258,4258_304,So the first one is 1400.,So what do you need to do?,-0.42386647305712805,0.0,-0.6243640832675886,
4258_308,4258,4258_308,"Wait, the first one is 00.14 hundredths.","Right, go ahead.  Good.",-0.6133086169853967,0.0,-0.642356100012525,
4258_310,4258,4258_310,The second one is one and four—,Um-hum.,-0.9447751456987308,0.0,,
4258_312,4258,4258_312,The second one on number two is one and one tenth.,Hmm.,-0.9044034440913085,0.0,,
4258_317,4258,4258_317,Where do you get the one?,"Okay, let’s do it.  You only move it one place, right?",0.054711373130443275,1.0,-0.9168726428038689,0.0
4258_346,4258,4258_346,"Um, twelve hundred thirty six and twelve hundredths.","And, I want to hear a girl.  Student T?",-0.8532424970465945,0.0,,
4258_348,4258,4258_348,"One hundred and thirty six, and twelve hundredths.","Okay, so before we end today, stand up.",-0.8910883901135627,0.0,,
4258_54,4258,4258_54,Add zeros if you need too.,"Add zeros in the places that are empty to hold that spot.  What else do you need to do, Student R?  Which number goes on top?",0.8118101310405589,1.0,-0.20751036849265372,0.0
4258_58,4258,4258_58,The smaller number goes on the bottom.,"Okay, so if the bigger number goes on top and the smaller numbers goes on the bottom.  Student D?",1.5657220710533075,2.0,1.0980789174128782,1.0
4258_64,4258,4258_64,It’s just a number.,It’s a number.  So how many digits does this number have? Student E?,0.5144403387831593,1.0,-0.6655940086948958,0.0
4261_1,4261,4261_1,What do I know about comparing and ordering fractions after yesterday’s lesson.,So I want you to write in a complete sentence what you know about comparing and ordering fractions after yesterday’s lesson.  Yes?,-0.10803583867662618,1.0,-0.8563076010157693,0.0
4262_375,4262,4262_375,She got the model ones.,You got the models?,-0.02515701490457663,0.0,1.3666633071248098,
4267_5,4267,4267_5,Seven hundred eighty-nine thousandths.,"Yes, remember?  We haven’t done decimals since when, last nine weeks?  This is what place, everybody?",0.4342931771164513,1.0,-0.6574180986993322,0.0
4268_169,4268,4268_169,There were three fourths with glasses – have glasses.  One fourth of people had sunglasses,Okay.,-0.9818396110423985,0.0,,
4269_142,4269,4269_142,I don’t know.  We’ll just see whatever catches our eye.,"Okay, so you guys go off in the car.  Go off in the car.  Take the two chairs.  Student C, take two chairs from there. Line them up so you’re the driver and she’s sitting in the back seat and strap her in.  Okay.  Now, Student D, read about Tommy.",-0.8513729590430829,0.0,,
4269_221,4269,4269_221,"Her sister, Amy, took two-thirds of the remaining cookies to share with her friends.","Okay.  We had 30 gone and we started with 60.  So we have 30 left.  Two-thirds of 30.  Well, let’s go into thirds first. What’s 30 divided by 3?",0.487325353968228,1.0,-0.605592818417153,0.0
4269_364,4269,4269_364,We wrote what we did.,"That’s fine.  While she’s doing that though, Student A, you write an answer.  Student T, capital T-O-N-Y.  Can you two go sit by the floor and bring your answer?",-0.43136058743214045,0.0,-0.8684962373468951,
4269_458,4269,4269_458,Circle things that help you in the direction.,Circle things that help you in the direction.  Sometimes there’s something at the top.,-0.9655713773310645,0.0,,
4270_156,4270,4270_156,How are you going to get one half?,"This is one half.  Count them.  Keep them in the top or the bottom.  Girls, you all need to sit up and focus on what you’re doing.  You need to finish.  Hold on. Pull your chairs up, please.  Yes.  What?  Give me your – Student P, I’ll be there in a moment.  Okay. I’ve got you started.  All you need to do is copy what I’ve got on there. It’s not one fifth.  Count with me.  1, 2, 3, 4, 5.  Erase that one fifth.  I’ve got it right there, honey.  Put it in a chart. Explain it.  Okay.  This – these two put together are one third.  This is two thirds.  So if that’s 20, and that’s 5, and that’s 5, add them together and that is one half.  So how many did brother have?  How many are here?",0.04198046061590377,1.0,-0.6575238417446336,0.0
4301_474,4301,4301_474,It’s like the bottom number saying how many math numbers you can have kind of in a way.,No.,-0.971310448960876,0.0,,
4304_186,4304,4304_186,I want to do it on my own.,"What do you want to do?  You want to do partner?  I’ll work with you.  Start with your box, then what would you do?  My friends, it’s just about time to clean up, so get to a good stopping spot.  So where would be a good place to put your – there you go.  Then you’ve got thirds.  Excellent.  Write your equation there, two times two sixths equals four sixths.  Do the whole equation.",-0.37602783052224026,0.0,-0.5500582719713454,
4304_5,4304,4304_5,I have a question.  Do you choose which fraction you’re going to color in?,"Yeah, the die that you’re rolling, you’re just rolling that to see how many pieces to color in, but you get to choose the fraction that you want, okay?  That’s your choice.",-0.4631929434750086,0.0,-0.6243640832675886,
4333_179,4333,4333_179,"Oh, now I know what you’re saying.","Okay, so we need to figure out which one of those is going to fit six people.  Student I.",-0.10539017891270203,1.0,-0.9090488609494605,0.0
4342_169,4342,4342_169,"Karen’s brother is 22 inches tall.  I know this because 22 divided by 3 equals 66, or 66 divided by 3 equals 22.",Give me the second – give it to me again.,-0.36217197364728987,0.0,-0.5500582719713454,
4351_74,4351,4351_74,I had this number wrong.,"The tiniest mistake can throw everything off.  That can be frustrating.  It pays to go slow and steady so that you don’t have to go back and do everything over again.  You know guys, the other groups are working very hard.  I hope you’re doing the same back here. Do you have a question for me?  I see a problem.  I see 15,872, 16,000, 972.  You should be getting the same product.  Remember, we talked about that.  That should be a signal to you.",-0.010199240128590284,1.0,-0.6202725901682418,0.0
4353_177,4353,4353_177,4 plus N equals 12.,What would be the opposite?  What would be the other one to that?,0.9193257132296644,1.0,-0.0276960830297992,0.0
4353_39,4353,4353_39,It’s a little more challenging.,"Believe it or not, interpret means that you understand.  To interpret something, you understand it.  You understand a multiplication equation.  What’s an equation?  Student A?",-0.9159920315779845,0.0,,
4353_47,4353,4353_47,"A group of numbers, like 5 plus 5 equals 10.","You’re giving me an example.  I don’t want an example right now.  I want a definition.  Think about the example you gave me and how can we say that or write that as a definition for an equation?  So Student S says an example of an equation, 5 plus 5 equals 10.  What’s another example of an equation that we just did? Student H?",0.5019664567364502,,0.4420386588650413,
4354_255,4354,4354_255,What time will the cake be done?,"They want to know what time the cake is going to be done.  This is done time to finish it, right?  What time did they put the cake in the oven?  Student K?",0.43846296534217677,1.0,-0.7340301493803546,0.0
4356_154,4356,4356_154,"First I did 40 times 5 which equals 20, then I added a 0 here, and then I did 6 times 5 equals 30, then I added them, and got 230.",Where did you get 40 from?  Big voice to tell the class.,1.3399654762338244,2.0,0.7369575194174155,1.0
4359_377,4359,4359_377,We don’t have no more places.,"We don’t have anything left to bring down here, do we?",0.4835114296100118,,0.22158099442008294,
4359_544,4359,4359_544,Then I erased it and then I didn’t have any –,"It should be in your notebook.  Oh, so take out your notebooks.",-0.941585957895304,0.0,,
435_169,435,435_169,Why are you all copying me?!,Please stop that! Guys sit down and get to work.,-0.9105379636465697,0.0,,
4361_63,4361,4361_63,10 times – 10 and 4.,"Perfect, because you’re looking at the tens place and the ones place.  So it would be 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, right, and 4, 1, 2, 3, 4, right?  What’s going to go down on the side?  Student D?",0.15844707846274972,1.0,-0.538229482838241,0.0
4361_75,4361,4361_75,Are we going to do lattice?,We’re not allowed to teach that anymore unfortunately.,-0.9126749142439111,0.0,,
